8/4/1998,1072.12
8/5/1998,1081.43
8/6/1998,1089.63
8/7/1998,1089.45
8/10/1998,1083.14
8/11/1998,1068.98
8/12/1998,1084.22
8/13/1998,1074.91
8/14/1998,1062.75
8/17/1998,1083.67
8/18/1998,1101.2
8/19/1998,1098.06
8/20/1998,1091.6
8/21/1998,1081.18
8/24/1998,1088.14
8/25/1998,1092.86
8/26/1998,1084.19
8/27/1998,1042.59
8/28/1998,1027.25
8/31/1998,957.53
9/1/1998,994.24
9/2/1998,990.48
9/3/1998,982.26
9/4/1998,973.89
9/8/1998,1023.46
9/9/1998,1006.2
9/10/1998,980.19
9/11/1998,1009.06
9/14/1998,1029.72
9/15/1998,1037.68
9/16/1998,1045.48
9/17/1998,1018.87
9/18/1998,1020.09
9/21/1998,1023.89
9/22/1998,1029.8
9/23/1998,1066.09
9/24/1998,1042.72
9/25/1998,1044.75
9/28/1998,1048.69
9/29/1998,1049.02
9/30/1998,1017.05
10/1/1998,986.39
10/2/1998,1002.6
10/5/1998,988.56
10/6/1998,984.59
10/7/1998,970.68
10/8/1998,959.44
10/9/1998,984.32
10/12/1998,997.71
10/13/1998,994.8
10/14/1998,1005.53
10/15/1998,1047.49
10/16/1998,1056.42
10/19/1998,1062.39
10/20/1998,1063.93
10/21/1998,1069.92
10/22/1998,1078.48
10/23/1998,1070.67
10/26/1998,1072.32
10/27/1998,1065.34
10/28/1998,1068.09
10/29/1998,1085.93
10/30/1998,1098.67
11/2/1998,1111.6
11/3/1998,1110.84
11/4/1998,1118.67
11/5/1998,1133.68
11/6/1998,1141.01
11/9/1998,1130.2
11/10/1998,1128.26
11/11/1998,1120.97
11/12/1998,1118.17
11/13/1998,1125.72
11/16/1998,1135.86
11/17/1998,1139.32
11/18/1998,1144.48
11/19/1998,1152.61
11/20/1998,1163.55
11/23/1998,1188.21
11/24/1998,1182.99
11/25/1998,1186.87
11/27/1998,1192.29
11/30/1998,1163.63
12/1/1998,1175.28
12/2/1998,1171.25
12/3/1998,1150.14
12/4/1998,1176.74
12/7/1998,1187.7
12/8/1998,1181.38
12/9/1998,1183.49
12/10/1998,1165.02
12/11/1998,1166.46
12/14/1998,1141.2
12/15/1998,1162.83
12/16/1998,1161.97
12/17/1998,1179.96
12/18/1998,1188.03
12/21/1998,1202.84
12/22/1998,1203.57
12/23/1998,1228.54
12/24/1998,1226.27
12/28/1998,1225.49
12/29/1998,1241.81
12/30/1998,1231.93
12/31/1998,1229.23
1/4/1999,1228.1
1/5/1999,1244.78
1/6/1999,1272.31
1/7/1999,1269.74
1/8/1999,1275.09
1/11/1999,1263.88
1/12/1999,1239.52
1/13/1999,1234.4
1/14/1999,1212.19
1/15/1999,1243.26
1/19/1999,1252
1/20/1999,1256.62
1/21/1999,1235.16
1/22/1999,1225.19
1/25/1999,1233.98
1/26/1999,1252.31
1/27/1999,1243.19
1/28/1999,1265.37
1/29/1999,1279.64
2/1/1999,1273.03
2/2/1999,1261.99
2/3/1999,1272.07
2/4/1999,1248.49
2/5/1999,1239.4
2/8/1999,1243.77
2/9/1999,1216.14
2/10/1999,1223.55
2/11/1999,1254.04
2/12/1999,1230.13
2/16/1999,1241.87
2/17/1999,1224.03
2/18/1999,1237.28
2/19/1999,1239.19
2/22/1999,1272.2
2/23/1999,1271.18
2/24/1999,1253.41
2/25/1999,1245.02
2/26/1999,1238.33
3/1/1999,1236.16
3/2/1999,1225.5
3/3/1999,1227.7
3/4/1999,1246.64
3/5/1999,1275.47
3/8/1999,1282.73
3/9/1999,1279.84
3/10/1999,1286.84
3/11/1999,1297.68
3/12/1999,1294.59
3/15/1999,1307.26
3/16/1999,1306.36
3/17/1999,1297.82
3/18/1999,1316.55
3/19/1999,1299.29
3/22/1999,1297.01
3/23/1999,1262.14
3/24/1999,1268.59
3/25/1999,1289.99
3/26/1999,1282.8
3/29/1999,1310.17
3/30/1999,1300.75
3/31/1999,1286.42
4/1/1999,1293.72
4/5/1999,1321.12
4/6/1999,1317.89
4/7/1999,1326.89
4/8/1999,1344
4/9/1999,1348.35
4/12/1999,1358.63
4/13/1999,1349.82
4/14/1999,1328.5
4/15/1999,1322.89
4/16/1999,1319
4/19/1999,1289.48
4/20/1999,1306.17
4/21/1999,1336.12
4/22/1999,1358.83
4/23/1999,1356.85
4/26/1999,1360.04
4/27/1999,1362.8
4/28/1999,1350.91
4/29/1999,1342.83
4/30/1999,1335.18
5/3/1999,1354.63
5/4/1999,1332
5/5/1999,1347.31
5/6/1999,1332.08
5/7/1999,1345
5/10/1999,1340.3
5/11/1999,1355.61
5/12/1999,1364
5/13/1999,1367.56
5/14/1999,1337.8
5/17/1999,1339.49
5/18/1999,1333.32
5/19/1999,1344.23
5/20/1999,1338.83
5/21/1999,1330.29
5/24/1999,1306.65
5/25/1999,1284.4
5/26/1999,1304.76
5/27/1999,1281.41
5/28/1999,1301.84
6/1/1999,1294.26
6/2/1999,1294.81
6/3/1999,1299.54
6/4/1999,1327.75
6/7/1999,1334.52
6/8/1999,1317.33
6/9/1999,1318.64
6/10/1999,1302.82
6/11/1999,1293.64
6/14/1999,1294
6/15/1999,1301.16
6/16/1999,1330.41
6/17/1999,1338.09
6/18/1999,1342.84
6/21/1999,1349
6/22/1999,1335.88
6/23/1999,1333.06
6/24/1999,1315.78
6/25/1999,1315.31
6/28/1999,1331.35
6/29/1999,1351.45
6/30/1999,1372.66
7/1/1999,1380.78
7/2/1999,1391.22
7/6/1999,1388.12
7/7/1999,1395.86
7/8/1999,1394.42
7/9/1999,1403.28
7/12/1999,1399.1
7/13/1999,1393.56
7/14/1999,1398.17
7/15/1999,1409.62
7/16/1999,1418.78
7/19/1999,1407.65
7/20/1999,1377.1
7/21/1999,1379.28
7/22/1999,1360.97
7/23/1999,1356.94
7/26/1999,1347.76
7/27/1999,1362.84
7/28/1999,1365.4
7/29/1999,1341.03
7/30/1999,1328.72
8/2/1999,1328.05
8/3/1999,1322.18
8/4/1999,1305.33
8/5/1999,1313.71
8/6/1999,1300.29
8/9/1999,1297.8
8/10/1999,1281.43
8/11/1999,1301.93
8/12/1999,1298.16
8/13/1999,1327.68
8/16/1999,1330.77
8/17/1999,1344.16
8/18/1999,1332.84
8/19/1999,1323.59
8/20/1999,1336.61
8/23/1999,1360.22
8/24/1999,1363.5
8/25/1999,1381.79
8/26/1999,1362.01
8/27/1999,1348.27
8/30/1999,1324.02
8/31/1999,1320.41
9/1/1999,1331.07
9/2/1999,1319.11
9/3/1999,1357.24
9/7/1999,1350.45
9/8/1999,1344.15
9/9/1999,1347.66
9/10/1999,1351.66
9/13/1999,1344.13
9/14/1999,1336.29
9/15/1999,1317.97
9/16/1999,1318.48
9/17/1999,1335.42
9/20/1999,1335.53
9/21/1999,1307.58
9/22/1999,1310.51
9/23/1999,1280.77
9/24/1999,1277.36
9/27/1999,1283.31
9/28/1999,1282.2
9/29/1999,1268.37
9/30/1999,1282.71
10/1/1999,1282.81
10/4/1999,1304.6
10/5/1999,1301.35
10/6/1999,1325.4
10/7/1999,1317.64
10/8/1999,1336.02
10/11/1999,1335.21
10/12/1999,1313.04
10/13/1999,1285.55
10/14/1999,1283.42
10/15/1999,1247.41
10/18/1999,1254.13
10/19/1999,1261.32
10/20/1999,1289.43
10/21/1999,1283.61
10/22/1999,1301.65
10/25/1999,1293.63
10/26/1999,1281.91
10/27/1999,1296.71
10/28/1999,1342.43
10/29/1999,1362.93
11/1/1999,1354.12
11/2/1999,1347.74
11/3/1999,1354.93
11/4/1999,1362.64
11/5/1999,1370.23
11/8/1999,1377.01
11/9/1999,1365.53
11/10/1999,1373.46
11/11/1999,1381.46
11/12/1999,1396.04
11/15/1999,1394.39
11/16/1999,1420.03
11/17/1999,1410.71
11/18/1999,1424.94
11/19/1999,1422
11/22/1999,1420.94
11/23/1999,1404.66
11/24/1999,1417.08
11/26/1999,1416.62
11/29/1999,1407.83
11/30/1999,1388.95
12/1/1999,1397.72
12/2/1999,1409.04
12/3/1999,1433.3
12/6/1999,1423.34
12/7/1999,1409.17
12/8/1999,1403.88
12/9/1999,1408.11
12/10/1999,1417.04
12/13/1999,1415.22
12/14/1999,1403.17
12/15/1999,1413.3
12/16/1999,1418.78
12/17/1999,1421.05
12/20/1999,1418.09
12/21/1999,1433.43
12/22/1999,1435.99
12/23/1999,1458.34
12/27/1999,1457.09
12/28/1999,1457.66
12/29/1999,1463.46
12/30/1999,1464.47
12/31/1999,1469.25
1/3/2000,1455.17
1/4/2000,1399.42
1/5/2000,1402.11
1/6/2000,1403.45
1/7/2000,1441.47
1/10/2000,1457.6
1/11/2000,1438.56
1/12/2000,1432.31
1/13/2000,1449.68
1/14/2000,1465.15
1/18/2000,1455.14
1/19/2000,1455.9
1/20/2000,1445.57
1/21/2000,1441.36
1/24/2000,1401.91
1/25/2000,1410.03
1/26/2000,1404.09
1/27/2000,1398.56
1/28/2000,1360.15
1/31/2000,1394.46
2/1/2000,1409.28
2/2/2000,1409.12
2/3/2000,1424.97
2/4/2000,1424.37
2/7/2000,1424.18
2/8/2000,1436.68
2/9/2000,1412.93
2/10/2000,1416.84
2/11/2000,1387.12
2/14/2000,1389.94
2/15/2000,1402.05
2/16/2000,1387.67
2/17/2000,1388.25
2/18/2000,1346.09
2/22/2000,1352.17
